MAG_id,superkingdom,phylum,seq_total,unknown_per
AlvarezOrdonezA_xxxx__Q07-23__bin.1,Bacteria,Firmicutes,501,0.548902196
DeFilippisF_xxxx__DF_35__bin.4,Bacteria,Firmicutes,488,0.536885246
MASTER_WP4_CSIC_1__P2223_73323__bin.2,Bacteria,Firmicutes,306,0.552287582
MASTER_WP4_CSIC_2__P2594__bin.7,Bacteria,Firmicutes,290,0.534482759
MASTER_WP4_FFoQSI_2__VB01-26__bin.2,Bacteria,Firmicutes,443,0.553047404
MASTER_WP4_FFoQSI_2__VB04-21__bin.3,Bacteria,Firmicutes,509,0.554027505
MASTER_WP4_FFoQSI_3__VB01-21__bin.1,Bacteria,Firmicutes,476,0.552521008
MASTER_WP4_UNINA_1__GR012_71775__bin.2,Bacteria,Firmicutes,470,0.546808511
MASTER_WP4_UNINA_1__MV011_71775__bin.18,Bacteria,Firmicutes,366,0.551912568
MASTER_WP4_UNINA_1__PA001_71775__bin.2,Bacteria,Firmicutes,457,0.553610503
MASTER_WP4_UNINA_2__H-29__bin.18,Bacteria,Firmicutes,329,0.559270517
MASTER_WP4_UNINA_2__O-30__bin.6,Bacteria,Firmicutes,422,0.535545024
MASTER_WP4_UNINA_2__T-23.1__bin.7,Bacteria,Firmicutes,255,0.545098039
QuigleyL_2016__ERS654087__bin.1,Bacteria,Firmicutes,502,0.559760956
WalshL_xxxx__P10__bin.2,Bacteria,Firmicutes,511,0.549902153
AlvarezOrdonezA_xxxx__Q05-29__bin.1,Bacteria,Firmicutes,514,0.546692607
MASTER_WP4_CSIC_1__P2146_73322__bin.1,Bacteria,Firmicutes,405,0.52345679
MASTER_WP4_CSIC_1__P2235_73323__bin.7,Bacteria,Firmicutes,262,0.545801527
MASTER_WP4_CSIC_2__P2590__bin.11,Bacteria,Firmicutes,364,0.543956044
MASTER_WP4_FFoQSI_2__VB01-23__bin.3,Bacteria,Firmicutes,354,0.562146893
MASTER_WP4_TEAGASC_1__TGS11-29__bin.1,Bacteria,Firmicutes,442,0.549773756
MASTER_WP4_UNINA_1__GR003_71775__bin.6,Bacteria,Firmicutes,483,0.550724638
MASTER_WP4_UNINA_2__F-28.0__bin.3,Bacteria,Firmicutes,276,0.554347826
WalshL_xxxx__Q1__bin.6,Bacteria,Firmicutes,317,0.545741325
AlvarezOrdonezA_xxxx__Q01-23__bin.3,Bacteria,Firmicutes,461,0.550976139
AlvarezOrdonezA_xxxx__Q06-29__bin.8,Bacteria,Firmicutes,475,0.553684211
BertuzziAS_2018__ERS2032090__bin.3,Bacteria,Firmicutes,290,0.565517241
BertuzziAS_2018__ERS2032115__bin.2,Bacteria,Firmicutes,483,0.546583851
MASTER_WP4_FFoQSI_2__VB05-24__bin.4,Bacteria,Firmicutes,305,0.57704918
MASTER_WP4_FFoQSI_2__VB16-21__bin.1,Bacteria,Firmicutes,422,0.547393365
MASTER_WP4_TEAGASC_1__TGS13-30__bin.4,Bacteria,Firmicutes,297,0.548821549
MASTER_WP4_UNINA_1__MO005_73417__bin.5,Bacteria,Firmicutes,437,0.551487414
WalshAM_2020__ERS3466733__bin.4,Bacteria,Firmicutes,389,0.514138817
WalshL_xxxx__L8__bin.1,Bacteria,Firmicutes,309,0.550161812
LordanR_2019__ERS2955447__bin.2,Bacteria,Firmicutes,338,0.520710059
MASTER_WP4_CSIC_1__P2196_73323__bin.2,Bacteria,Firmicutes,254,0.562992126
MASTER_WP4_FFoQSI_2__VB04-26__bin.5,Bacteria,Firmicutes,490,0.565306122
MASTER_WP4_FFoQSI_2__VB04-27__bin.1,Bacteria,Firmicutes,487,0.566735113
MASTER_WP4_TEAGASC_1__TGS11-26__bin.4,Bacteria,Firmicutes,444,0.538288288
MASTER_WP4_UNINA_1__FO001_71775__bin.10,Bacteria,Firmicutes,468,0.538461538
MASTER_WP4_UNINA_2__I-27__bin.4,Bacteria,Firmicutes,464,0.560344828
MASTER_WP4_CSIC_1__P2192_73323__bin.8,Bacteria,Firmicutes,479,0.544885177
MASTER_WP4_FFoQSI_2__VB08-25__bin.4,Bacteria,Firmicutes,330,0.56969697
MASTER_WP4_TEAGASC_1__TGS10-21__bin.8,Bacteria,Firmicutes,440,0.536363636
WalshAM_2020__ERS3466767__bin.1,Bacteria,Firmicutes,502,0.551792829
WalshL_xxxx__I2__bin.4,Bacteria,Firmicutes,500,0.542
WalshL_xxxx__I4__bin.1,Bacteria,Firmicutes,492,0.548780488
AlvarezOrdonezA_xxxx__Q02-21__bin.1,Bacteria,Firmicutes,492,0.554878049
DeFilippisF_xxxx__DF_122__bin.9,Bacteria,Firmicutes,315,0.561904762
LeechJ_xxxx__AF30__bin.2,Bacteria,Firmicutes,279,0.551971326
MASTER_WP4_CSIC_1__P2176_73322__bin.3,Bacteria,Firmicutes,245,0.575510204
MASTER_WP4_CSIC_1__P2217_73323__bin.14,Bacteria,Firmicutes,332,0.563253012
MASTER_WP4_CSIC_1__P2228_73323__bin.8,Bacteria,Firmicutes,270,0.577777778
MASTER_WP4_CSIC_2__P2493__bin.4,Bacteria,Firmicutes,294,0.56462585
MASTER_WP4_CSIC_2__P2498__bin.5,Bacteria,Firmicutes,392,0.525510204
MASTER_WP4_FFoQSI_2__VB05-23__bin.2,Bacteria,Firmicutes,361,0.556786704
MASTER_WP4_UNINA_2__P-28.0__bin.6,Bacteria,Firmicutes,265,0.547169811
WalshL_xxxx__P12__bin.6,Bacteria,Firmicutes,509,0.548133595
ArikanM_2020__ERS1939594__bin.3,Bacteria,Proteobacteria,534,0.897003745
ArikanM_2020__ERS1937969__bin.6,Bacteria,Proteobacteria,676,0.909763314
ArikanM_2020__ERS1939655__bin.5,Bacteria,Proteobacteria,614,0.90228013
LeechJ_2020__ERS3967738__bin.1,Bacteria,Proteobacteria,695,0.916546763
ArikanM_2020__ERS1937969__bin.5,Bacteria,Proteobacteria,670,0.911940299
ArikanM_2020__ERS1937824__bin.3,Bacteria,Proteobacteria,615,0.904065041
ArikanM_2020__ERS1932640__bin.3,Bacteria,Proteobacteria,638,0.918495298
MortensenS_xxxx__WK055-1-L-08h-04F2_S18__bin.8,Bacteria,Proteobacteria,401,0.920199501
ArikanM_2020__ERS1875938__bin.3,Bacteria,Proteobacteria,620,0.912903226
ArikanM_2020__ERS1939593__bin.4,Bacteria,Proteobacteria,657,0.908675799
ArikanM_2020__ERS1939657__bin.4,Bacteria,Proteobacteria,523,0.919694073
ArikanM_2020__ERS1939656__bin.5,Bacteria,Proteobacteria,666,0.915915916
LeechJ_2020__ERS3967738__bin.2,Bacteria,Proteobacteria,565,0.925663717
ArikanM_2020__ERS1937824__bin.4,Bacteria,Proteobacteria,621,0.913043478
ArikanM_2020__ERS1939594__bin.6,Bacteria,Proteobacteria,661,0.910741301
ArikanM_2020__ERS1939580__bin.2,Bacteria,Proteobacteria,611,0.903436989
ArikanM_2020__ERS1881306__bin.4,Bacteria,Proteobacteria,565,0.916814159
ArikanM_2020__ERS1939656__bin.7,Bacteria,Proteobacteria,636,0.911949686
ArikanM_2020__ERS1939580__bin.4,Bacteria,Proteobacteria,612,0.91503268
MortensenS_xxxx__WK055-2-L-08h-04F4_S20__bin.8,Bacteria,Proteobacteria,472,0.917372881
ArikanM_2020__ERS1939655__bin.4,Bacteria,Proteobacteria,630,0.912698413
LeechJ_2020__ERS3967723__bin.17,Bacteria,Proteobacteria,562,0.902135231
ArikanM_2020__ERS1939580__bin.3,Bacteria,Proteobacteria,685,0.909489051
LeechJ_2020__ERS3967739__bin.2,Bacteria,Proteobacteria,538,0.916356877
ArikanM_2020__ERS1932640__bin.2,Bacteria,Proteobacteria,527,0.912713472
ArikanM_2020__ERS1881306__bin.5,Bacteria,Proteobacteria,599,0.904841402
ArikanM_2020__ERS1937969__bin.3,Bacteria,Proteobacteria,585,0.909401709
ArikanM_2020__ERS1939586__bin.3,Bacteria,Proteobacteria,650,0.910769231
ArikanM_2020__ERS1939593__bin.5,Bacteria,Proteobacteria,642,0.909657321
ArikanM_2020__ERS1939657__bin.6,Bacteria,Proteobacteria,617,0.914100486
ArikanM_2020__ERS1939656__bin.3,Bacteria,Proteobacteria,541,0.898336414
ArikanM_2020__ERS1937824__bin.1,Bacteria,Proteobacteria,656,0.908536585
ArikanM_2020__ERS1939655__bin.1,Bacteria,Proteobacteria,689,0.911465893
ArikanM_2020__ERS1939594__bin.2,Bacteria,Proteobacteria,666,0.915915916
MortensenS_xxxx__WK002-1-L-08h-01F5_S29__bin.3,Bacteria,Proteobacteria,728,0.737637363
MortensenS_xxxx__WK062-1-L-48h-04I4_S47__bin.7,Bacteria,Proteobacteria,453,0.757174393
MortensenS_xxxx__WK066-1-L-48h-05B6_S67__bin.2,Bacteria,Proteobacteria,483,0.774327122
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.10,Bacteria,Proteobacteria,536,0.748134328
MortensenS_xxxx__WK056-1-L-48h-04F7_S23__bin.7,Bacteria,Proteobacteria,527,0.90512334
LeechJ_2020__ERS3967690__bin.4,Bacteria,Proteobacteria,670,0.780597015
MortensenS_xxxx__WK008-2-L-48h-01I5_S56__bin.2,Bacteria,Proteobacteria,586,0.795221843
MortensenS_xxxx__WK009-1-L-48h-01I7_S58__bin.7,Bacteria,Proteobacteria,730,0.734246575
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.12,Bacteria,Proteobacteria,694,0.733429395
LeechJ_2020__ERS3967738__bin.4,Bacteria,Proteobacteria,614,0.910423453
MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.11,Bacteria,Proteobacteria,673,0.736998514
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.9,Bacteria,Proteobacteria,637,0.773940345
MortensenS_xxxx__WK033-1-L-48h-03C1_S38__bin.3,Bacteria,Proteobacteria,275,0.730909091
MortensenS_xxxx__WK069-2-L-48h-05D2_S81__bin.6,Bacteria,Proteobacteria,625,0.7808
MortensenS_xxxx__WK040-1-L-08h-03F1_S65__bin.7,Bacteria,Proteobacteria,212,0.806603774
MortensenS_xxxx__WK006-1-L-48h-01H4_S46__bin.12,Bacteria,Proteobacteria,486,0.779835391
MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.8,Bacteria,Proteobacteria,266,0.695488722
MortensenS_xxxx__WK065-2-L-48h-05B4_S65__bin.2,Bacteria,Proteobacteria,658,0.778115502
MortensenS_xxxx__WK069-1-L-48h-05C9_S79__bin.6,Bacteria,Proteobacteria,417,0.798561151
MortensenS_xxxx__WK004-2-L-48h-01G7_S40__bin.2,Bacteria,Proteobacteria,615,0.904065041
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.8,Bacteria,Proteobacteria,699,0.732474964
MortensenS_xxxx__WK059-1-L-08h-04G9_S34__bin.6,Bacteria,Proteobacteria,456,0.723684211
MortensenS_xxxx__WK060-2-L-08h-04H6_S40__bin.5,Bacteria,Proteobacteria,748,0.743315508
MortensenS_xxxx__WK001T-1-L-04h-05E2_S90__bin.5,Bacteria,Proteobacteria,244,0.758196721
MortensenS_xxxx__WK007-2-L-48h-01I1_S52__bin.3,Bacteria,Proteobacteria,676,0.778106509
MortensenS_xxxx__WK038-2-G-48h-04B5_S114__bin.3,Bacteria,Proteobacteria,659,0.729893778
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.2,Bacteria,Proteobacteria,627,0.765550239
MortensenS_xxxx__WK057-2-L-48h-04G4_S29__bin.5,Bacteria,Proteobacteria,467,0.723768737
MortensenS_xxxx__WK068-2-L-08h-05C6_S76__bin.3,Bacteria,Proteobacteria,663,0.722473605
MortensenS_xxxx__WK006-1-L-48h-01H4_S46__bin.8,Bacteria,Proteobacteria,649,0.721109399
MortensenS_xxxx__WK018T-1-L-04h-05E4_S92__bin.1,Bacteria,Proteobacteria,371,0.71967655
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.3,Bacteria,Proteobacteria,695,0.735251799
LeechJ_2020__ERS3967727__bin.8,Bacteria,Proteobacteria,669,0.735426009
LeechJ_2020__ERS3967728__bin.8,Bacteria,Proteobacteria,700,0.731428571
MortensenS_xxxx__WK030-1-L-48h-03A7_S26__bin.10,Bacteria,Proteobacteria,692,0.734104046
MortensenS_xxxx__WK030-2-L-48h-03A9_S28__bin.6,Bacteria,Proteobacteria,527,0.734345351
MortensenS_xxxx__WK008-2-L-48h-01I5_S56__bin.4,Bacteria,Proteobacteria,678,0.783185841
MortensenS_xxxx__WK065-1-L-48h-05B2_S63__bin.1,Bacteria,Proteobacteria,667,0.779610195
LeechJ_2020__ERS3967690__bin.8,Bacteria,Proteobacteria,457,0.722100656
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.6,Bacteria,Proteobacteria,713,0.776998597
MortensenS_xxxx__WK001-1-L-08h-01F1_S25__bin.2,Bacteria,Proteobacteria,492,0.725609756
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.15,Bacteria,Proteobacteria,753,0.746347942
MortensenS_xxxx__WK049-2-G-48h-05H8_S123__bin.2,Bacteria,Proteobacteria,742,0.738544474
MortensenS_xxxx__WK057-1-L-48h-04G2_S27__bin.6,Bacteria,Proteobacteria,701,0.733238231
MortensenS_xxxx__WK060-1-L-48h-04H5_S39__bin.6,Bacteria,Proteobacteria,756,0.744708995
MortensenS_xxxx__WK060-2-L-48h-04H7_S41__bin.1,Bacteria,Proteobacteria,731,0.742818057
MortensenS_xxxx__WK063-1-L-48h-04I8_S51__bin.3,Bacteria,Proteobacteria,745,0.739597315
LeechJ_2020__ERS3967697__bin.1,Bacteria,Proteobacteria,668,0.729041916
MortensenS_xxxx__WK020-1-L-48h-02E6_S102__bin.4,Bacteria,Proteobacteria,347,0.809798271
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.2,Bacteria,Proteobacteria,669,0.777279522
MortensenS_xxxx__WK069-1-L-48h-05C9_S79__bin.11,Bacteria,Proteobacteria,680,0.736764706
MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.5,Bacteria,Proteobacteria,743,0.740242261
MortensenS_xxxx__WK035-2-L-48h-03D2_S48__bin.6,Bacteria,Proteobacteria,367,0.738419619
MortensenS_xxxx__WK059-1-L-48h-04H1_S35__bin.3,Bacteria,Proteobacteria,590,0.744067797
LeechJ_2020__ERS3967723__bin.16,Bacteria,Proteobacteria,371,0.749326146
MortensenS_xxxx__WK068-2-L-48h-05C7_S77__bin.2,Bacteria,Proteobacteria,742,0.735849057
MortensenS_xxxx__WK008-2-G-48h-01D2_S8__bin.2,Bacteria,Proteobacteria,679,0.783505155
MortensenS_xxxx__WK035-1-L-48h-03C9_S46__bin.2,Bacteria,Proteobacteria,733,0.733969986
MortensenS_xxxx__WK063-2-L-48h-05A1_S53__bin.5,Bacteria,Proteobacteria,751,0.743009321
MortensenS_xxxx__WK004-1-L-48h-01G5_S38__bin.9,Bacteria,Proteobacteria,620,0.903225806
MortensenS_xxxx__WK009-2-L-48h-01I9_S60__bin.3,Bacteria,Proteobacteria,732,0.734972678
MortensenS_xxxx__WK015-1-L-48h-02C4_S82__bin.3,Bacteria,Proteobacteria,740,0.739189189
MortensenS_xxxx__WK049-2-L-48h-05A9_S61__bin.2,Bacteria,Proteobacteria,744,0.739247312
MortensenS_xxxx__WK066-2-L-48h-05B8_S69__bin.4,Bacteria,Proteobacteria,487,0.800821355
MortensenS_xxxx__WK067-1-L-48h-05C1_S71__bin.4,Bacteria,Proteobacteria,531,0.770244821
MortensenS_xxxx__WK068-1-L-48h-05C5_S75__bin.1,Bacteria,Proteobacteria,741,0.735492578
MortensenS_xxxx__WK069-1-L-08h-05C8_S78__bin.5,Bacteria,Proteobacteria,489,0.746421268
MortensenS_xxxx__WK035-1-L-08h-03C8_S45__bin.1,Bacteria,Proteobacteria,461,0.720173536
LeechJ_2020__ERS3967739__bin.11,Bacteria,Proteobacteria,715,0.738461538
MortensenS_xxxx__WK001-1-L-48h-01F2_S26__bin.8,Bacteria,Proteobacteria,288,0.722222222
MortensenS_xxxx__WK018T-2-L-04h-05E5_S93__bin.4,Bacteria,Proteobacteria,311,0.745980707
MortensenS_xxxx__WK059-2-L-48h-04H3_S37__bin.8,Bacteria,Proteobacteria,504,0.779761905
MortensenS_xxxx__WK068-1-L-08h-05C4_S74__bin.2,Bacteria,Proteobacteria,309,0.741100324
LeechJ_2020__ERS3967724__bin.7,Bacteria,Proteobacteria,706,0.733711048
MortensenS_xxxx__WK002-2-L-08h-01F7_S31__bin.7,Bacteria,Proteobacteria,738,0.735772358
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.5,Bacteria,Proteobacteria,622,0.721864952
LeechJ_2020__ERS3967701__bin.5,Bacteria,Proteobacteria,744,0.737903226
MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.3,Bacteria,Proteobacteria,661,0.735249622
MortensenS_xxxx__WK003-1-L-48h-01G1_S34__bin.2,Bacteria,Proteobacteria,355,0.904225352
MortensenS_xxxx__WK018-1-L-48h-02D7_S94__bin.10,Bacteria,Proteobacteria,273,0.912087912
MortensenS_xxxx__WK006-2-L-48h-01H6_S48__bin.6,Bacteria,Proteobacteria,465,0.901075269
MortensenS_xxxx__WK056-2-L-08h-04F8_S24__bin.4,Bacteria,Proteobacteria,450,0.962222222
MortensenS_xxxx__WK064-1-L-48h-05A3_S55__bin.3,Bacteria,Proteobacteria,571,0.873905429
MortensenS_xxxx__WK044-1-L-48h-03G9_S82__bin.7,Bacteria,Proteobacteria,527,0.880455408
LeechJ_2020__ERS3967739__bin.10,Bacteria,Proteobacteria,599,0.868113523
LeechJ_2020__ERS3967715__bin.4,Bacteria,Proteobacteria,546,0.86996337
LeechJ_2020__ERS3967714__bin.8,Bacteria,Proteobacteria,555,0.872072072
MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.7,Bacteria,Proteobacteria,602,0.875415282
MortensenS_xxxx__WK045-2-L-48h-03H6_S88__bin.5,Bacteria,Proteobacteria,617,0.875202593
MortensenS_xxxx__WK023-2-L-48h-02G5_S119__bin.4,Bacteria,Proteobacteria,442,0.884615385
MortensenS_xxxx__WK036-1-L-48h-03D4_S50__bin.2,Bacteria,Proteobacteria,352,0.917613636
LeechJ_2020__ERS3967739__bin.5,Bacteria,Proteobacteria,360,0.911111111
MortensenS_xxxx__WK045-2-L-08h-03H5_S87__bin.4,Bacteria,Proteobacteria,584,0.873287671
MortensenS_xxxx__WK037-1-L-48h-03D8_S54__bin.3,Bacteria,Proteobacteria,370,0.891891892
LeechJ_2020__ERS3967717__bin.4,Bacteria,Proteobacteria,305,0.91147541
MortensenS_xxxx__WK039-1-L-48h-03E7_S62__bin.3,Bacteria,Proteobacteria,420,0.902380952
MortensenS_xxxx__WK064-2-L-48h-05A5_S57__bin.4,Bacteria,Proteobacteria,403,0.873449132
LeechJ_2020__ERS3967716__bin.10,Bacteria,Proteobacteria,438,0.872146119
MASTER_WP4_UNINA_2__H-24__bin.1,Bacteria,Firmicutes,549,0.612021858
AlvarezOrdonezA_xxxx__Q03-21__bin.5,Bacteria,Firmicutes,588,0.602040816
MASTER_WP4_CSIC_1__P2180_73322__bin.7,Bacteria,Firmicutes,284,0.626760563
PorcellatoD_2016__24h-2_S3__bin.1,Bacteria,Firmicutes,581,0.578313253
MASTER_WP4_TEAGASC_1__TGS07-29__bin.2,Bacteria,Firmicutes,401,0.6159601
AlvarezOrdonezA_xxxx__Q06-26__bin.5,Bacteria,Firmicutes,577,0.578856153
DeFilippisF_xxxx__DS_106__bin.5,Bacteria,Firmicutes,148,0.412162162
MASTER_WP4_CSIC_2__P2551__bin.16,Bacteria,Firmicutes,465,0.615053763
MASTER_WP4_CSIC_2__P2590__bin.9,Bacteria,Firmicutes,496,0.576612903
DeFilippisF_xxxx__DF_79__bin.23,Bacteria,Firmicutes,191,0.392670157
DeFilippisF_xxxx__DF_115__bin.6,Bacteria,Firmicutes,208,0.466346154
MASTER_WP4_CSIC_2__P2587__bin.11,Bacteria,Firmicutes,492,0.583333333
MASTER_WP4_CSIC_2__P2625__bin.23,Bacteria,Firmicutes,472,0.646186441
MASTER_WP4_CSIC_2__P2565__bin.16,Bacteria,Firmicutes,361,0.603878116
MASTER_WP4_CSIC_2__P2616__bin.22,Bacteria,Firmicutes,453,0.607064018
MASTER_WP4_CSIC_2__P2589__bin.9,Bacteria,Firmicutes,439,0.589977221
MASTER_WP4_CSIC_1__P2176_73322__bin.2,Bacteria,Firmicutes,375,0.602666667
MASTER_WP4_CSIC_1__P2234_73323__bin.4,Bacteria,Firmicutes,456,0.563596491
MASTER_WP4_UNINA_2__O-25.1__bin.30,Bacteria,Firmicutes,542,0.575645756
PorcellatoD_2016__1m-4_S12__bin.1,Bacteria,Firmicutes,610,0.572131148
WalshL_xxxx__J8__bin.4,Bacteria,Firmicutes,606,0.589108911
MASTER_WP4_FFoQSI_2__VB03-21__bin.3,Bacteria,Firmicutes,267,0.655430712
MASTER_WP4_TEAGASC_1__TGS10-29__bin.7,Bacteria,Firmicutes,440,0.593181818
PorcellatoD_2016__3m-4_S8__bin.1,Bacteria,Firmicutes,600,0.576666667
WalshAM_2020__ERS3466722__bin.3,Bacteria,Firmicutes,592,0.572635135
MASTER_WP4_CSIC_1__P2179_73322__bin.5,Bacteria,Firmicutes,442,0.628959276
WalshAM_2020__ERS3466726__bin.4,Bacteria,Firmicutes,531,0.589453861
WalshAM_2020__ERS3466735__bin.2,Bacteria,Firmicutes,561,0.56684492
EscobarZepedaA_2016__SRS974112__bin.32,Bacteria,Firmicutes,195,0.420512821
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.26,Bacteria,Firmicutes,415,0.626506024
PorcellatoD_2016__1m-1_S9__bin.3,Bacteria,Firmicutes,526,0.581749049
WalshAM_2020__ERS3466741__bin.1,Bacteria,Firmicutes,642,0.590342679
WalshL_xxxx__k4__bin.1,Bacteria,Firmicutes,488,0.555327869
MASTER_WP4_CSIC_1__P2236_73323__bin.3,Bacteria,Firmicutes,469,0.573560768
DeFilippisF_xxxx__DF_115__bin.4,Bacteria,Firmicutes,455,0.571428571
MASTER_WP4_CSIC_2__P2556__bin.7,Bacteria,Firmicutes,507,0.631163708
WolfeBE_2014__581_Moses_Sleeper__bin.5,Bacteria,Firmicutes,430,0.634883721
AlvarezOrdonezA_xxxx__Q03-23__bin.4,Bacteria,Firmicutes,404,0.616336634
MASTER_WP4_CSIC_2__P2600__bin.4,Bacteria,Firmicutes,550,0.678181818
MASTER_WP4_UNINA_2__T-23.1__bin.1,Bacteria,Firmicutes,536,0.623134328
MASTER_WP4_CSIC_2__P2585__bin.2,Bacteria,Firmicutes,383,0.579634465
MASTER_WP4_TEAGASC_1__TGS10-30__bin.4,Bacteria,Firmicutes,440,0.609090909
MASTER_WP4_UNINA_1__PM002_71775__bin.18,Bacteria,Firmicutes,479,0.611691023
MASTER_WP4_CSIC_2__P2586__bin.1,Bacteria,Firmicutes,370,0.586486486
AlvarezOrdonezA_xxxx__Q02-28__bin.10,Bacteria,Firmicutes,544,0.913602941
ChaconVargasK_2020__SRS6087088__bin.20,Bacteria,Firmicutes,326,0.874233129
MASTER_WP4_CSIC_2__P2628__bin.10,Bacteria,Firmicutes,476,0.928571429
WalshL_xxxx__V10__bin.3,Bacteria,Firmicutes,582,0.907216495
AlvarezOrdonezA_xxxx__C07-18__bin.6,Bacteria,Firmicutes,510,0.91372549
AlvarezOrdonezA_xxxx__Q02-23__bin.15,Bacteria,Firmicutes,589,0.906621392
WalshAM_2020__ERS3466782__bin.1,Bacteria,Firmicutes,566,0.90459364
ChaconVargasK_2020__SRS6087094__bin.4,Bacteria,Firmicutes,400,0.88
DeFilippisF_xxxx__DF_121__bin.3,Bacteria,Firmicutes,419,0.947494033
MASTER_WP4_CSIC_1__P2157_73322__bin.8,Bacteria,Firmicutes,534,0.906367041
MASTER_WP4_CSIC_1__P2227_73323__bin.1,Bacteria,Firmicutes,502,0.906374502
MASTER_WP4_CSIC_2__P2478__bin.13,Bacteria,Firmicutes,449,0.906458797
MASTER_WP4_TEAGASC_1__TGS01-24__bin.7,Bacteria,Firmicutes,490,0.914285714
MASTER_WP4_TEAGASC_1__TGS06-25__bin.1,Bacteria,Firmicutes,509,0.905697446
MASTER_WP4_CSIC_1__P2156_73322__bin.1,Bacteria,Firmicutes,498,0.907630522
MASTER_WP4_TEAGASC_1__TGS06-28__bin.3,Bacteria,Firmicutes,494,0.898785425
MASTER_WP4_UNINA_1__MV011_71775__bin.14,Bacteria,Firmicutes,409,0.894865526
DeFilippisF_xxxx__DF_100__bin.11,Bacteria,Firmicutes,546,0.908424908
DeFilippisF_xxxx__DF_115__bin.32,Bacteria,Firmicutes,518,0.8996139
MASTER_WP4_CSIC_2__P2630__bin.10,Bacteria,Firmicutes,509,0.905697446
WalshAM_2020__ERS3466793__bin.2,Bacteria,Firmicutes,544,0.898897059
AlvarezOrdonezA_xxxx__Q02-29__bin.7,Bacteria,Firmicutes,534,0.913857678
MASTER_WP4_CSIC_2__P2597__bin.8,Bacteria,Firmicutes,589,0.904923599
MASTER_WP4_UNINA_1__PR207_71775__bin.12,Bacteria,Firmicutes,575,0.904347826
MASTER_WP4_UNINA_2__V-23__bin.17,Bacteria,Firmicutes,423,0.903073286
MASTER_WP4_UNINA_2__V-24__bin.20,Bacteria,Firmicutes,335,0.886567164
WalshAM_2020__ERS3466741__bin.3,Bacteria,Firmicutes,449,0.890868597
MASTER_WP4_TEAGASC_1__TGS01-30__bin.10,Bacteria,Firmicutes,316,0.911392405
WalshL_xxxx__C5__bin.4,Bacteria,Firmicutes,542,0.904059041
MASTER_WP4_CSIC_1__P2155_73322__bin.12,Bacteria,Firmicutes,483,0.904761905
MASTER_WP4_CSIC_1__P2225_73323__bin.5,Bacteria,Firmicutes,525,0.900952381
MASTER_WP4_CSIC_2__P2601__bin.33,Bacteria,Firmicutes,413,0.900726392
MASTER_WP4_TEAGASC_1__TGS06-29__bin.3,Bacteria,Firmicutes,505,0.906930693
MASTER_WP4_TEAGASC_1__TGS08-23__bin.13,Bacteria,Firmicutes,542,0.902214022
MASTER_WP4_UNINA_2__V-28__bin.16,Bacteria,Firmicutes,558,0.924731183
MASTER_WP4_UNINA_2__V-24.1__bin.6,Bacteria,Firmicutes,463,0.913606911
MASTER_WP4_UNINA_2__V-26__bin.10,Bacteria,Firmicutes,543,0.891344383
WalshL_xxxx__V9__bin.2,Bacteria,Firmicutes,597,0.907872697
AlvarezOrdonezA_xxxx__Q02-26__bin.7,Bacteria,Firmicutes,589,0.906621392
DeFilippisF_xxxx__DF_119__bin.2,Bacteria,Firmicutes,393,0.905852417
LeechJ_2020__ERS3967721__bin.5,Bacteria,Firmicutes,439,0.936218679
MASTER_WP4_TEAGASC_1__TGS04-26__bin.10,Bacteria,Firmicutes,383,0.91383812
AlvarezOrdonezA_xxxx__Q04-24__bin.2,Bacteria,Firmicutes,298,0.912751678
MASTER_WP4_UNINA_2__V-24.1__bin.2,Bacteria,Firmicutes,337,0.890207715
WalshAM_2020__ERS3466784__bin.2,Bacteria,Firmicutes,562,0.90569395
AlvarezOrdonezA_xxxx__Q02-21__bin.6,Bacteria,Firmicutes,548,0.899635036
AlvarezOrdonezA_xxxx__Q02-24__bin.18,Bacteria,Firmicutes,584,0.905821918
MASTER_WP4_CSIC_1__P2242_73323__bin.11,Bacteria,Firmicutes,472,0.93220339
AlvarezOrdonezA_xxxx__Q02-25__bin.15,Bacteria,Firmicutes,583,0.903945111
WalshL_xxxx__V8__bin.3,Bacteria,Firmicutes,566,0.902826855
MASTER_WP4_TEAGASC_1__TGS01-23__bin.2,Bacteria,Firmicutes,502,0.906374502
MASTER_WP4_CSIC_2__P2624__bin.6,Bacteria,Firmicutes,442,0.925339367
